"國別地區","movie_name","上映日期","tickets","money","year","month"
"美國","鬼臥床",2023-02-10,76,18880,2023,2
"美國","珍愛熱線",2023-02-10,1,220,2023,2
"南韓","緣起不滅",2023-02-10,39,10400,2023,2
"美國","超難搞先生",2023-02-10,3928,1010902,2023,2
"中華民國","山椒魚來了",2023-02-10,8094,1879119,2023,2
"中華民國","關於我和鬼變成家人的那件事",2023-02-10,322657,80192755,2023,2
"奧地利","束縛",2023-02-10,45,9815,2023,2
"日本","僕愛君愛：致我深愛的每個妳",2023-02-10,1623,411790,2023,2
"日本","僕愛君愛：致深愛妳的那個我",2023-02-10,1731,437296,2023,2
"日本","愛情失格",2023-02-10,2,290,2023,2
"瑞典","開羅謀殺案",2023-02-10,65,14020,2023,2
"南韓","幻影",2023-02-03,9,2180,2023,2
"日本","新世紀福音戰士新劇場版：終",2023-02-03,1015,267056,2023,2
"美國","瑪琳艾索普：首席女指揮",2023-02-03,446,95955,2023,2
"美國","我的鯨魚老爸",2023-02-03,3921,977851,2023,2
"南韓","火線交涉",2023-02-03,42,10000,2023,2
"美國","伊尼舍林的女妖",2023-01-27,602,141393,2023,2
"美國","迫降危機",2023-01-25,144,32113,2023,2
"中華民國","詐團圓",2023-01-20,277,61030,2023,2
"美國","玩命特攻：武演行動",2023-01-19,1455,321256,2023,2
"美國","巴比倫",2023-01-17,259,66310,2023,2
"日本","屁屁偵探 : 天才惡人屁屁亞蒂",2023-01-14,1451,338642,2023,2
"日本","灌籃高手 THE FIRST SLAM DUNK",2023-01-13,34847,8797344,2023,2
"中華民國","山中森林",2023-01-13,663,147450,2023,2
"中華民國","我的婆婆怎麼把ＯＯ搞丟了",2023-01-13,79,18531,2023,2
"美國","窒友梅根",2023-01-13,71,18560,2023,2
"日本","巧虎電影　巧虎與塔魯王子",2023-01-13,486,121208,2023,2
"法國","親密",2023-01-08,826,192212,2023,2
"中華民國","想見你",2022-12-30,1195,300652,2023,2
"美國","與你共舞",2022-12-30,423,39846,2023,2
"美國","鞋貓劍客 2",2022-12-30,133,31707,2023,2
"香港","智齒",2022-12-23,25,2870,2023,2
"日本","輝夜姬想讓人告白－永不結束的初吻",2022-12-23,42,11550,2023,2
"美國","海底世界",2022-12-18,1,120,2023,2
"美國","大熊貓",2022-12-17,0,0,2023,2
"法國","有你就是家",2022-12-16,51,2805,2023,2
"中華民國","一起一起",2022-12-16,46,10190,2023,2
"中華民國","家家",2022-12-16,2,240,2023,2
"美國","阿凡達：水之道",2022-12-14,7520,2547895,2023,2
"日本","關於我轉生變成史萊姆這檔事劇場版 紅蓮之絆篇",2022-12-06,15,3760,2023,2
"印度","梵天神器：滅世開端",2022-12-02,307,29197,2023,2
"美國","暴戾夜",2022-12-02,9,950,2023,2
"英國","如果驢知道",2022-12-02,170,38835,2023,2
"美國","五星饗魘",2022-12-02,209,16730,2023,2
"美國","決戰38度線",2022-11-30,341,30380,2023,2
"美國","骨肉的總和",2022-11-24,41,3520,2023,2
"英國","瘋狂富作用",2022-11-21,3,930,2023,2
"中華民國","一家子兒咕咕叫",2022-11-18,24,2820,2023,2
"中華民國","哈勇家",2022-11-11,17,1870,2023,2
"法國","抓狂養老院",2022-11-11,120,9262,2023,2
"美國","黑豹 2：瓦干達萬歲",2022-11-09,536,53750,2023,2
"中華民國","黑的教育",2022-11-04,179,44750,2023,2
"中華民國","流麻溝十五號",2022-10-28,84,17640,2023,2
"美國","黑亞當",2022-10-19,121,6655,2023,2
"中華民國","你在我心上",2022-10-07,11,1340,2023,2
"中華民國","舞徑",2022-09-16,3,360,2023,2
"日本","角落小夥伴電影版：藍色月夜的魔法之子",2022-08-05,90,26078,2023,2
"美國","馬達加斯加：狐猴之島",2022-07-16,0,0,2023,2
"美國","超級救援狗",2022-07-10,2,240,2023,2
"伊朗","櫻桃的滋味 數位修復版",2022-05-20,5,1110,2023,2
"伊朗","風帶著我來 數位修復版",2022-05-20,1,220,2023,2
"德國","竊聽風暴",2021-02-26,0,0,2023,2
"中華民國","悲情城市",1989-10-21,27673,6945734,2023,2
"日本","追海豚的長崎夏日",2023-02-17,382,82710,2023,2
"南韓","首爾怪談",2023-02-17,3221,762353,2023,2
"日本","手",2023-02-17,250,57132,2023,2
"法國","愛在生命終結時",2023-02-17,251,52730,2023,2
"捷克","色界",2023-02-17,342,72265,2023,2
"美國","蟻人與黃蜂女 : 量子狂熱",2023-02-15,131072,35112769,2023,2
"日本","「鬼滅之刃」上弦集結，前進刀匠村",2023-02-13,83142,20752814,2023,2
"美國","鬼臥床",2023-02-10,234,56520,2023,2
"美國","珍愛熱線",2023-02-10,19,4400,2023,2
"美國","俠探特攻：驚爆獨立日",2023-02-10,33,8820,2023,2
"英國","日麗",2023-02-10,4754,1139755,2023,2
"日本","僕愛君愛：致我深愛的每個妳",2023-02-10,1767,440181,2023,2
"日本","僕愛君愛：致深愛妳的那個我",2023-02-10,1830,459456,2023,2
"日本","愛情失格",2023-02-10,40,8120,2023,2
"美國","鐵達尼號 25周年重映版",2023-02-10,3535,1231828,2023,2
"南韓","緣起不滅",2023-02-10,67,15750,2023,2
"美國","超難搞先生",2023-02-10,6853,1669337,2023,2
"中華民國","山椒魚來了",2023-02-10,7907,1820728,2023,2
"中華民國","關於我和鬼變成家人的那件事",2023-02-10,313491,77407784,2023,2
"瑞典","開羅謀殺案",2023-02-10,384,78975,2023,2
"奧地利","束縛",2023-02-10,240,52515,2023,2
"南韓","巫師靈不靈！？",2023-02-10,9,1890,2023,2
"日本","新世紀福音戰士新劇場版：終",2023-02-03,1523,397042,2023,2
"南韓","幻影",2023-02-03,24,5690,2023,2
"美國","敲敲門",2023-02-03,95,22900,2023,2
"美國","瑪琳艾索普：首席女指揮",2023-02-03,214,49525,2023,2
"羅馬尼亞","仇恨謎林",2023-02-03,43,9580,2023,2
"美國","我的鯨魚老爸",2023-02-03,4634,1155187,2023,2
"南韓","火線交涉",2023-02-03,512,118047,2023,2
"南韓","BTS: YET TO COME IN CINEMAS",2023-02-01,342,174420,2023,2
"美國","伊尼舍林的女妖",2023-01-27,759,180937,2023,2
"美國","迫降危機",2023-01-25,806,187572,2023,2
"南韓","淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險",2023-01-20,9,1915,2023,2
"中華民國","詐團圓",2023-01-20,820,187829,2023,2
"美國","玩命特攻：武演行動",2023-01-19,1761,394576,2023,2
"日本","舌尖上的禪",2023-01-19,11,2220,2023,2
"美國","巴比倫",2023-01-17,416,109970,2023,2
"日本","屁屁偵探 : 天才惡人屁屁亞蒂",2023-01-14,1122,265473,2023,2
"日本","巧虎電影　巧虎與塔魯王子",2023-01-13,357,88240,2023,2
"日本","灌籃高手 THE FIRST SLAM DUNK",2023-01-13,42398,10584573,2023,2
"中華民國","山中森林",2023-01-13,201,46350,2023,2
"中華民國","我的婆婆怎麼把ＯＯ搞丟了",2023-01-13,286,64955,2023,2
"美國","窒友梅根",2023-01-13,395,99485,2023,2
"法國","親密",2023-01-08,1353,307901,2023,2
"中華民國","想見你",2022-12-30,1871,466647,2023,2
"美國","與你共舞",2022-12-30,163,12510,2023,2
"美國","鞋貓劍客 2",2022-12-30,205,60485,2023,2
"烏克蘭","沒有煙硝的日子",2022-12-29,94,21620,2023,2
"香港","智齒",2022-12-23,22,2590,2023,2
"日本","輝夜姬想讓人告白－永不結束的初吻",2022-12-23,60,15235,2023,2
"美國","海底世界",2022-12-18,3,320,2023,2
"德國","蘿拉快跑",2022-12-17,29,5960,2023,2
"美國","大熊貓",2022-12-17,0,0,2023,2
"中華民國","一起一起",2022-12-16,241,59275,2023,2
"中華民國","家家",2022-12-16,4,720,2023,2
"美國","阿凡達：水之道",2022-12-14,8075,2677403,2023,2
"日本","關於我轉生變成史萊姆這檔事劇場版 紅蓮之絆篇",2022-12-06,19,4630,2023,2
"印度","梵天神器：滅世開端",2022-12-02,295,29625,2023,2
"美國","五星饗魘",2022-12-02,177,11440,2023,2
"美國","決戰38度線",2022-11-30,419,42190,2023,2
"美國","奇異冒險",2022-11-25,15,825,2023,2
"美國","骨肉的總和",2022-11-24,60,3300,2023,2
"英國","瘋狂富作用",2022-11-21,16,4050,2023,2
"中華民國","一家子兒咕咕叫",2022-11-18,48,5650,2023,2
"中華民國","哈勇家",2022-11-11,35,3770,2023,2
"法國","抓狂養老院",2022-11-11,77,4235,2023,2
"美國","黑豹 2：瓦干達萬歲",2022-11-09,617,64445,2023,2
"中華民國","流麻溝十五號",2022-10-28,625,138680,2023,2
"美國","黑亞當",2022-10-19,127,7205,2023,2
"中華民國","孫行者傳",2022-10-13,30,6000,2023,2
"中華民國","你在我心上",2022-10-07,28,3187,2023,2
"中華民國","舞徑",2022-09-16,18,2080,2023,2
"日本","角落小夥伴電影版：藍色月夜的魔法之子",2022-08-05,13,3100,2023,2
"美國","捍衛戰士: 獨行俠",2022-05-23,20,2160,2023,2
"伊朗","櫻桃的滋味 數位修復版",2022-05-20,1,220,2023,2
"伊朗","橄欖樹下的情人",2022-04-22,1,280,2023,2
"中華民國","悲情城市",2020-04-01,13599,3505519,2023,2
"南斯拉夫","地下社會",2015-05-15,111,27750,2023,2
"英國","末代皇帝",1988-04-23,5,885,2023,2
"英國","教會",1986-12-20,3,460,2023,2
"美國","我的鯨魚老爸",2023-02-03,11754,2904283,2023,2
"南韓","火線交涉",2023-02-03,11782,2752915,2023,2
"南韓","幻影",2023-02-03,2952,693582,2023,2
"美國","敲敲門",2023-02-03,6605,1612264,2023,2
"日本","新世紀福音戰士新劇場版：終",2023-02-03,10438,3896944,2023,2
"南韓","對我而言，你是珍貴的",2023-02-03,255,59430,2023,2
"美國","瑪琳艾索普：首席女指揮",2023-02-03,1196,286226,2023,2
"羅馬尼亞","仇恨謎林",2023-02-03,479,104900,2023,2
"南韓","BTS: YET TO COME IN CINEMAS",2023-02-01,368,238880,2023,2
"日本","天間莊三姊妹",2023-01-31,257,55245,2023,2
"西班牙","驚獄77",2023-01-27,8,1700,2023,2
"南韓","大明星多重宇宙",2023-01-27,220,50455,2023,2
"美國","伊尼舍林的女妖",2023-01-27,2191,517053,2023,2
"伊朗","片場風暴",2023-01-27,118,24475,2023,2
"立陶宛","萬惡世代",2023-01-27,52,11914,2023,2
"美國","日出日落：屋頂上的提琴手",2023-01-27,50,9830,2023,2
"美國","迫降危機",2023-01-25,15017,3607393,2023,2
"南韓","淘氣小企鵝啵樂樂 電影版：巨龍城堡大冒險",2023-01-20,47,9650,2023,2
"中華民國","詐團圓",2023-01-20,5339,1150950,2023,2
"德國","拼音戀習曲",2023-01-19,17,3370,2023,2
"日本","舌尖上的禪",2023-01-19,185,37725,2023,2
"美國","玩命特攻：武演行動",2023-01-19,11359,2746704,2023,2
"美國","巴比倫",2023-01-17,3083,828537,2023,2
"香港","天龍八部之喬峰傳",2023-01-17,638,147307,2023,2
"日本","屁屁偵探 : 天才惡人屁屁亞蒂",2023-01-14,6913,1616308,2023,2
"日本","灌籃高手 THE FIRST SLAM DUNK",2023-01-13,135912,34385218,2023,2
"中華民國","山中森林",2023-01-13,3487,704075,2023,2
"中華民國","我的婆婆怎麼把ＯＯ搞丟了",2023-01-13,10549,2105290,2023,2
"日本","巧虎電影　巧虎與塔魯王子",2023-01-13,1048,259116,2023,2
"美國","窒友梅根",2023-01-13,10819,2745854,2023,2
"美國","愛．子",2023-01-13,27,6400,2023,2
"日本","那個男人",2023-01-10,212,44560,2023,2
"日本","彬與瑛",2023-01-06,80,18710,2023,2
"美國","劫婚大作戰",2023-01-06,11,2650,2023,2
"中華民國","無邊",2023-01-06,119,27370,2023,2
"美國","鞋貓劍客 2",2022-12-30,2738,631104,2023,2
"中華民國","想見你",2022-12-30,19037,4739788,2023,2
"日本","劇場版 弦音 ─初始的一射─",2022-12-30,98,22950,2023,2
"日本","輝夜姬想讓人告白－永不結束的初吻",2022-12-23,1286,353990,2023,2
"南韓","碰碰狐音樂電影:奇幻城嘉年華",2022-12-23,19,4600,2023,2
"印尼","鬼搖靈2：陰語陣陣",2022-12-23,39,8780,2023,2
"美國","海底世界",2022-12-18,9,1080,2023,2
"德國","蘿拉快跑",2022-12-17,370,80455,2023,2
"中華民國","一起一起",2022-12-16,608,138812,2023,2
"中華民國","家家",2022-12-16,4,640,2023,2
"美國","阿凡達：水之道",2022-12-14,36884,13146240,2023,2
"日本","關於我轉生變成史萊姆這檔事劇場版 紅蓮之絆篇",2022-12-06,122,31300,2023,2
"印度","梵天神器：滅世開端",2022-12-02,138,7590,2023,2
"日本","通往夏天的隧道，再見的出口",2022-12-02,82,18540,2023,2
"美國","暴戾夜",2022-12-02,133,13850,2023,2
"美國","五星饗魘",2022-12-02,208,15210,2023,2
"美國","決戰38度線",2022-11-30,367,36710,2023,2
"美國","奇異冒險",2022-11-25,144,11130,2023,2
"美國","骨肉的總和",2022-11-24,54,2970,2023,2
"英國","瘋狂富作用",2022-11-21,14,3860,2023,2
"中華民國","稻浪上的夢想家",2022-11-20,131,30130,2023,2
"中華民國","一家子兒咕咕叫",2022-11-18,32,3960,2023,2
"日本","劇場版 歌之☆王子殿下♪ 真愛ST☆RISH TOURS",2022-11-18,1749,553375,2023,2
"中華民國","哈勇家",2022-11-11,45,5290,2023,2
"法國","抓狂養老院",2022-11-11,123,6765,2023,2
"美國","黑豹 2：瓦干達萬歲",2022-11-09,442,30917,2023,2
"美國","鱷魚歌王",2022-11-04,2759,669310,2023,2
"中華民國","流麻溝十五號",2022-10-28,1467,319285,2023,2
"美國","黑亞當",2022-10-19,516,46531,2023,2
"中華民國","你在我心上",2022-10-07,108,7914,2023,2
"美國","DC超級寵物軍團",2022-08-09,9,920,2023,2
"日本","角落小夥伴電影版：藍色月夜的魔法之子",2022-08-05,21,5460,2023,2
"美國","子彈列車",2022-08-03,104,12870,2023,2
"美國","小小兵2:格魯的崛起",2022-07-20,10,1060,2023,2
"美國","回歸野性",2022-07-17,6,720,2023,2
"美國","深海獵奇",2022-07-09,1,120,2023,2
"美國","捍衛戰士: 獨行俠",2022-05-23,63,15222,2023,2
"伊朗","何處是我朋友的家？",2022-04-15,0,0,2023,2
"伊朗","生生長流",2022-04-15,0,0,2023,2
"日本","青春特調蜂蜜檸檬蘇打",2021-12-03,48,9600,2023,2
"英國","末代皇帝",1988-04-23,1,230,2023,2
"英國","教會",1986-12-20,5,770,2023,2
"西班牙","驚獄77",2023-01-27,92,20515,2023,1
"立陶宛","萬惡世代",2023-01-27,285,67018,2023,1
"南韓","大明星多重宇宙",2023-01-27,1451,337868,2023,1
"美國","日出日落：屋頂上的提琴手",2023-01-27,245,50135,2023,1
"伊朗","片場風暴",2023-01-27,343,69715,2023,1
"美國","伊尼舍林的女妖",2023-01-27,4227,996994,2023,1
"美國","迫降危機",2023-01-25,31379,7567018,2023,1
